Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/17/2016,AQS,290210005,5,10.2,ug/m3 LC,43,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/18/2016,AQS,290210005,5,7.8,ug/m3 LC,33,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/19/2016,AQS,290210005,5,10.8,ug/m3 LC,45,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/20/2016,AQS,290210005,5,9.9,ug/m3 LC,41,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/21/2016,AQS,290210005,5,9.5,ug/m3 LC,40,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/22/2016,AQS,290210005,5,12.6,ug/m3 LC,52,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/23/2016,AQS,290210005,5,6.7,ug/m3 LC,28,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/24/2016,AQS,290210005,5,7.9,ug/m3 LC,33,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/25/2016,AQS,290210005,5,7.6,ug/m3 LC,32,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/26/2016,AQS,290210005,5,6.5,ug/m3 LC,27,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
