"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/12/2013","AQS","170191001","2","0.8","ppb","0","ISWS CLIMATE STATION","23","96.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/13/2013","AQS","170191001","2","0.4","ppb","0","ISWS CLIMATE STATION","24","100.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/14/2013","AQS","170191001","2","3.7","ppb","4","ISWS CLIMATE STATION","23","96.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/15/2013","AQS","170191001","2","6.7","ppb","9","ISWS CLIMATE STATION","24","100.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/16/2013","AQS","170191001","2","2.9","ppb","3","ISWS CLIMATE STATION","23","96.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/17/2013","AQS","170191001","2","2.9","ppb","3","ISWS CLIMATE STATION","24","100.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/18/2013","AQS","170191001","2","3","ppb","4","ISWS CLIMATE STATION","23","96.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/19/2013","AQS","170191001","2","0.4","ppb","0","ISWS CLIMATE STATION","24","100.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/20/2013","AQS","170191001","2","0.8","ppb","0","ISWS CLIMATE STATION","23","96.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/21/2013","AQS","170191001","2","3.4","ppb","4","ISWS CLIMATE STATION","24","100.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/22/2013","AQS","170191001","2","3.4","ppb","4","ISWS CLIMATE STATION","23","96.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/23/2013","AQS","170191001","2","7.4","ppb","10","ISWS CLIMATE STATION","24","100.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/24/2013","AQS","170191001","2","0.9","ppb","0","ISWS CLIMATE STATION","22","92.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/25/2013","AQS","170191001","2","1.5","ppb","1","ISWS CLIMATE STATION","24","100.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/26/2013","AQS","170191001","2","3.7","ppb","4","ISWS CLIMATE STATION","23","96.0000","42401","Sulfur dioxide","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
