"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/29/2021","AQS","291130004","2","0.047","ppm","44","Foley West","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"03/30/2021","AQS","291130004","2","0.049","ppm","45","Foley West","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"03/31/2021","AirNow","291130004","2","0.044","ppm","41","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/01/2021","AirNow","291130004","2","0.041","ppm","38","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/02/2021","AirNow","291130004","2","0.044","ppm","41","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/03/2021","AirNow","291130004","2","0.056","ppm","54","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/04/2021","AirNow","291130004","2","0.059","ppm","64","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/05/2021","AirNow","291130004","2","0.047","ppm","44","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/06/2021","AirNow","291130004","2","0.048","ppm","44","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/07/2021","AirNow","291130004","2","0.035","ppm","32","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/08/2021","AirNow","291130004","2","0.026","ppm","24","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/09/2021","AirNow","291130004","2","0.047","ppm","44","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/10/2021","AirNow","291130004","2","0.031","ppm","29","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/11/2021","AirNow","291130004","2","0.046","ppm","43","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/12/2021","AirNow","291130004","2","0.043","ppm","40","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/13/2021","AirNow","291130004","2","0.039","ppm","36","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/14/2021","AirNow","291130004","2","0.041","ppm","38","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/15/2021","AirNow","291130004","2","0.032","ppm","30","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/16/2021","AirNow","291130004","2","0.035","ppm","32","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/17/2021","AirNow","291130004","2","0.038","ppm","35","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/18/2021","AirNow","291130004","2","0.045","ppm","42","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/19/2021","AirNow","291130004","2","0.044","ppm","41","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/20/2021","AirNow","291130004","2","0.034","ppm","31","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/21/2021","AirNow","291130004","2","0.041","ppm","38","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/22/2021","AirNow","291130004","2","0.049","ppm","45","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/23/2021","AirNow","291130004","2","0.044","ppm","41","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/24/2021","AirNow","291130004","2","0.039","ppm","36","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/25/2021","AirNow","291130004","2","0.042","ppm","39","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/26/2021","AirNow","291130004","2","0.05","ppm","46","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/27/2021","AirNow","291130004","2","0.047","ppm","44","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/28/2021","AirNow","291130004","2","0.031","ppm","29","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/29/2021","AirNow","291130004","2","0.042","ppm","39","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"04/30/2021","AirNow","291130004","2","0.05","ppm","46","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/01/2021","AirNow","291130004","2","0.048","ppm","44","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/02/2021","AirNow","291130004","2","0.039","ppm","36","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/03/2021","AirNow","291130004","2","0.039","ppm","36","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/04/2021","AirNow","291130004","2","0.027","ppm","25","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/05/2021","AirNow","291130004","2","0.043","ppm","40","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/06/2021","AirNow","291130004","2","0.042","ppm","39","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/07/2021","AirNow","291130004","2","0.05","ppm","46","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/08/2021","AirNow","291130004","2","0.035","ppm","32","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/09/2021","AirNow","291130004","2","0.036","ppm","33","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/10/2021","AirNow","291130004","2","0.043","ppm","40","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/11/2021","AirNow","291130004","2","0.039","ppm","36","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/12/2021","AirNow","291130004","2","0.04","ppm","37","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/13/2021","AirNow","291130004","2","0.046","ppm","43","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/14/2021","AirNow","291130004","2","0.053","ppm","49","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/15/2021","AirNow","291130004","2","0.045","ppm","42","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/16/2021","AirNow","291130004","2","0.051","ppm","47","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/17/2021","AirNow","291130004","2","0.041","ppm","38","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/18/2021","AirNow","291130004","2","0.035","ppm","32","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/19/2021","AirNow","291130004","2","0.04","ppm","37","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/20/2021","AirNow","291130004","2","0.044","ppm","41","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/21/2021","AirNow","291130004","2","0.038","ppm","35","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/22/2021","AirNow","291130004","2","0.038","ppm","35","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/23/2021","AirNow","291130004","2","0.051","ppm","47","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/24/2021","AirNow","291130004","2","0.042","ppm","39","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/25/2021","AirNow","291130004","2","0.036","ppm","33","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/26/2021","AirNow","291130004","2","0.043","ppm","40","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/27/2021","AirNow","291130004","2","0.036","ppm","33","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/28/2021","AirNow","291130004","2","0.027","ppm","25","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/29/2021","AirNow","291130004","2","0.041","ppm","38","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/30/2021","AirNow","291130004","2","0.054","ppm","50","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"05/31/2021","AirNow","291130004","2","0.053","ppm","49","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/01/2021","AirNow","291130004","2","0.051","ppm","47","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/02/2021","AirNow","291130004","2","0.046","ppm","43","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/03/2021","AirNow","291130004","2","0.057","ppm","58","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/04/2021","AirNow","291130004","2","0.054","ppm","50","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/05/2021","AirNow","291130004","2","0.047","ppm","44","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/06/2021","AirNow","291130004","2","0.032","ppm","30","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/07/2021","AirNow","291130004","2","0.036","ppm","33","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/08/2021","AirNow","291130004","2","0.043","ppm","40","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/09/2021","AirNow","291130004","2","0.04","ppm","37","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/10/2021","AirNow","291130004","2","0.046","ppm","43","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/11/2021","AirNow","291130004","2","0.052","ppm","48","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/12/2021","AirNow","291130004","2","0.054","ppm","50","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/13/2021","AirNow","291130004","2","0.055","ppm","51","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/14/2021","AirNow","291130004","2","0.063","ppm","77","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/15/2021","AirNow","291130004","2","0.057","ppm","58","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/16/2021","AirNow","291130004","2","0.05","ppm","46","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/17/2021","AirNow","291130004","2","0.057","ppm","58","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/18/2021","AirNow","291130004","2","0.051","ppm","47","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/19/2021","AirNow","291130004","2","0.048","ppm","44","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/20/2021","AirNow","291130004","2","0.051","ppm","47","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/21/2021","AirNow","291130004","2","0.035","ppm","32","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/22/2021","AirNow","291130004","2","0.05","ppm","46","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/23/2021","AirNow","291130004","2","0.058","ppm","61","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/24/2021","AirNow","291130004","2","0.048","ppm","44","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/25/2021","AirNow","291130004","2","0.038","ppm","35","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/26/2021","AirNow","291130004","2","0.031","ppm","29","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/27/2021","AirNow","291130004","2","0.029","ppm","27","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/28/2021","AirNow","291130004","2","0.024","ppm","22","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/29/2021","AirNow","291130004","2","0.027","ppm","25","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"06/30/2021","AirNow","291130004","2","0.029","ppm","27","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"07/01/2021","AirNow","291130004","2","0.036","ppm","33","Foley West","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","29","Missouri","113","Lincoln","39.04577","-90.84927"
"01/01/2021","AQS","291370001","1","0.027","ppm","25","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/02/2021","AQS","291370001","1","0.024","ppm","22","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/03/2021","AQS","291370001","1","0.027","ppm","25","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/04/2021","AQS","291370001","1","0.022","ppm","20","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/05/2021","AQS","291370001","1","0.026","ppm","24","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/06/2021","AQS","291370001","1","0.025","ppm","23","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/07/2021","AQS","291370001","1","0.025","ppm","23","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/08/2021","AQS","291370001","1","0.032","ppm","30","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/09/2021","AQS","291370001","1","0.03","ppm","28","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/10/2021","AQS","291370001","1","0.026","ppm","24","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/11/2021","AQS","291370001","1","0.029","ppm","27","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/12/2021","AQS","291370001","1","0.027","ppm","25","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/13/2021","AQS","291370001","1","0.031","ppm","29","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/14/2021","AQS","291370001","1","0.028","ppm","26","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/15/2021","AQS","291370001","1","0.024","ppm","22","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/16/2021","AQS","291370001","1","0.021","ppm","19","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/17/2021","AQS","291370001","1","0.026","ppm","24","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/18/2021","AQS","291370001","1","0.025","ppm","23","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/19/2021","AQS","291370001","1","0.028","ppm","26","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/20/2021","AQS","291370001","1","0.028","ppm","26","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/21/2021","AQS","291370001","1","0.03","ppm","28","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/22/2021","AQS","291370001","1","0.032","ppm","30","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/23/2021","AQS","291370001","1","0.026","ppm","24","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/24/2021","AQS","291370001","1","0.024","ppm","22","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/25/2021","AQS","291370001","1","0.021","ppm","19","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/26/2021","AQS","291370001","1","0.031","ppm","29","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/27/2021","AQS","291370001","1","0.028","ppm","26","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/28/2021","AQS","291370001","1","0.031","ppm","29","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/29/2021","AQS","291370001","1","0.031","ppm","29","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/30/2021","AQS","291370001","1","0.024","ppm","22","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"01/31/2021","AQS","291370001","1","0.035","ppm","32","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/01/2021","AQS","291370001","1","0.032","ppm","30","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/02/2021","AQS","291370001","1","0.034","ppm","31","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/03/2021","AQS","291370001","1","0.027","ppm","25","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/04/2021","AQS","291370001","1","0.026","ppm","24","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/05/2021","AQS","291370001","1","0.032","ppm","30","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/06/2021","AQS","291370001","1","0.03","ppm","28","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/07/2021","AQS","291370001","1","0.03","ppm","28","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/08/2021","AQS","291370001","1","0.031","ppm","29","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/09/2021","AQS","291370001","1","0.036","ppm","33","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/10/2021","AQS","291370001","1","0.034","ppm","31","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/11/2021","AQS","291370001","1","0.034","ppm","31","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/12/2021","AQS","291370001","1","0.032","ppm","30","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/13/2021","AQS","291370001","1","0.029","ppm","27","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/14/2021","AQS","291370001","1","0.026","ppm","24","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/15/2021","AQS","291370001","1","0.024","ppm","22","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/16/2021","AQS","291370001","1","0.032","ppm","30","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/17/2021","AQS","291370001","1","0.034","ppm","31","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/18/2021","AQS","291370001","1","0.042","ppm","39","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/19/2021","AQS","291370001","1","0.044","ppm","41","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/20/2021","AQS","291370001","1","0.05","ppm","46","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/21/2021","AQS","291370001","1","0.042","ppm","39","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/22/2021","AQS","291370001","1","0.037","ppm","34","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/23/2021","AQS","291370001","1","0.035","ppm","32","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/25/2021","AQS","291370001","1","0.037","ppm","34","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/26/2021","AQS","291370001","1","0.033","ppm","31","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/27/2021","AQS","291370001","1","0.037","ppm","34","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"02/28/2021","AQS","291370001","1","0.031","ppm","29","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"03/01/2021","AQS","291370001","1","0.032","ppm","30","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"03/02/2021","AQS","291370001","1","0.04","ppm","37","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"03/03/2021","AQS","291370001","1","0.043","ppm","40","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"03/04/2021","AQS","291370001","1","0.042","ppm","39","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
"03/05/2021","AQS","291370001","1","0.037","ppm","34","MTSP","17","100.0000","44201","Ozone","","","29","Missouri","137","Monroe","39.4749761538023","-91.7889909775483"
