"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/05/2015","AQS","290770037","3","1.1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/06/2015","AQS","290770037","3","0.7","ppb","0","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/07/2015","AQS","290770037","3","1","ppb","1","James River South","22","92.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/08/2015","AQS","290770037","3","1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/09/2015","AQS","290770037","3","1.2","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/10/2015","AQS","290770037","3","1.3","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/11/2015","AQS","290770037","3","1.3","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/12/2015","AQS","290770037","3","1.3","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/13/2015","AQS","290770037","3","1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/14/2015","AQS","290770037","3","1.3","ppb","1","James River South","20","83.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/15/2015","AQS","290770037","3","1.1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/16/2015","AQS","290770037","3","0.9","ppb","0","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/17/2015","AQS","290770037","3","1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/18/2015","AQS","290770037","3","1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/19/2015","AQS","290770037","3","0.8","ppb","0","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/20/2015","AQS","290770037","3","1.1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/21/2015","AQS","290770037","3","1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/22/2015","AQS","290770037","3","0.7","ppb","0","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/23/2015","AQS","290770037","3","0.6","ppb","0","James River South","19","79.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/24/2015","AQS","290770037","3","0.5","ppb","0","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/25/2015","AQS","290770037","3","0.4","ppb","0","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/26/2015","AQS","290770037","3","0.3","ppb","0","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"04/27/2015","AQS","290770037","3","0.8","ppb","0","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
